name,id,date,text,polarity,retweet,fav,tag
SpaceX,9.62784E+17,2/11/2018 20:23,b'Static fire test of Falcon 9 complete\xe2\x80\x94targeting February 17 launch of PAZ from Vandenberg Air Force Base in California.',-4,2128,19274,0
SpaceX,9.61085E+17,2/7/2018 3:52,b'RT @elonmusk: Third burn successful. Exceeded Mars orbit and kept going to the Asteroid Belt. https://t.co/bKhRN73WHF',4,39652,0,4
SpaceX,9.61085E+17,2/7/2018 3:51,"b""More photos from Falcon Heavy's first flight \xe2\x86\x92 https://t.co/095WHX44BX https://t.co/6vlXJoYif0""",4,18460,63789,4
SpaceX,9.61002E+17,2/6/2018 22:20,b'Live Views of Starman https://t.co/G335kvVsta',4,38220,72725,4
SpaceX,9.60994E+17,2/6/2018 21:50,b'RT @elonmusk: Live view of Starman https://t.co/gvSlztlE6l',4,26877,0,4
SpaceX,9.60991E+17,2/6/2018 21:38,"b'RT @elonmusk: Upper stage restart nominal, apogee raised to 7000 km. Will spend 5 hours getting zapped in Van Allen belts &amp; then attempt fi\xe2\x80\xa6'",0,15667,0,4
SpaceX,9.6098E+17,2/6/2018 20:55,b'Second stage engine cutoff as planned.',0,3544,35684,4
SpaceX,9.6098E+17,2/6/2018 20:54,b'Falcon Heavy side cores have landed at SpaceX\xe2\x80\x99s Landing Zones 1 and 2. https://t.co/oMBqizqnpI',-4,78756,237723,4
SpaceX,9.6098E+17,2/6/2018 20:53,b'Center core and side cores entry burns complete.',0,2106,20004,4
SpaceX,9.60979E+17,2/6/2018 20:48,b'Center core engine cutoff and separation from second stage confirmed. Second stage burn underway.',4,1988,17041,4
SpaceX,9.60978E+17,2/6/2018 20:48,b'Side cores engine cutoff and separation from center core confirmed. Center core continuing as planned.',4,1800,14803,4
SpaceX,9.60978E+17,2/6/2018 20:46,b'Liftoff! https://t.co/2ypESsi1sF',0,50394,175278,4
SpaceX,9.60977E+17,2/6/2018 20:44,b'T-60 seconds until launch of Falcon Heavy \xe2\x86\x92 https://t.co/gtC39uBC7z',-4,1842,9500,0
SpaceX,9.60972E+17,2/6/2018 20:23,b'Falcon Heavy test flight webcast is now live \xe2\x86\x92 https://t.co/gtC39uBC7z',-4,8090,17521,0
SpaceX,9.60963E+17,2/6/2018 19:45,b'T-60 minutes until Falcon Heavy\xe2\x80\x99s first test flight. Launch webcast will go live about 20 minutes before liftoff \xe2\x86\x92 https://t.co/gtC39uBC7z',4,6602,16511,0
SpaceX,9.60949E+17,2/6/2018 18:49,"b'Continue to monitor the upper level wind shear. New T-0 is 3:45 p.m. EST, 20:45 UTC.'",4,3693,13266,0
SpaceX,9.6092E+17,2/6/2018 16:57,"b'T-0 delayed to 2:20 p.m. EST, 19:20 UTC due to upper level wind shear. Continuing to monitor winds and will update\xe2\x80\xa6 https://t.co/ie46hlCw9L'",-4,5060,15038,-4
SpaceX,9.60911E+17,2/6/2018 16:18,b'All systems remain go for today\xe2\x80\x99s test flight of Falcon Heavy. Weather is 90% favorable for today\xe2\x80\x99s two-and-a-half\xe2\x80\xa6 https://t.co/RLAu8JYQKI',-4,6038,20801,4
SpaceX,9.6069E+17,2/6/2018 1:41,"b'The first test flight of Falcon Heavy is targeted for Tuesday, Feb. 6th at 1:30 PM ET from Launch Complex 39A at Ke\xe2\x80\xa6 https://t.co/VTkjZmt3CV'",-4,12040,34224,0
SpaceX,9.60583E+17,2/5/2018 18:35,b'RT @elonmusk: Falcon Heavy sends a car to Mars https://t.co/Y7uBtU6Mt2',-4,16828,0,4
SpaceX,9.58859E+17,2/1/2018 0:27,"b""Falcon 9's launch of GovSat-1 to a Geostationary Transfer Orbit is SpaceX's sixth mission with a flight-proven rock\xe2\x80\xa6 https://t.co/8aeGqNsHVa""",0,1970,10352,0
SpaceX,9.58822E+17,1/31/2018 21:59,b'Successful deployment of GovSat-1 to a Geostationary Transfer Orbit confirmed. https://t.co/0D3h7hR7YF',4,1938,15366,4
SpaceX,9.58821E+17,1/31/2018 21:56,b'Back live for satellite deployment \xe2\x86\x92 https://t.co/gtC39uBC7z',4,142,1457,4
SpaceX,9.58821E+17,1/31/2018 21:54,b'Webcast returns in ~5 minutes for satellite deployment \xe2\x86\x92 https://t.co/gtC39uBC7z',0,126,1282,0
SpaceX,9.58821E+17,1/31/2018 21:53,b'Final second stage engine cutoff nominal.',0,125,1838,4
SpaceX,9.5882E+17,1/31/2018 21:51,b'Back live for final burn \xe2\x86\x92 https://t.co/gtC39uBC7z',4,155,1256,4
SpaceX,9.58816E+17,1/31/2018 21:37,b'Webcast returns in ~15 minutes for second stage engine restart.',0,174,1667,0
SpaceX,9.58816E+17,1/31/2018 21:35,b'Second stage and satellite now in coast phase.',0,237,2574,4
SpaceX,9.58814E+17,1/31/2018 21:29,b'Fairing has deployed.',0,217,2357,4
SpaceX,9.58814E+17,1/31/2018 21:28,b'Main engine cutoff and stage separation confirmed. Second stage engine burn underway.',4,313,3152,4
SpaceX,9.58814E+17,1/31/2018 21:25,b'Liftoff! https://t.co/ItZOmXBagL',0,5694,44376,4
SpaceX,9.58813E+17,1/31/2018 21:24,b'T-60 seconds until launch \xe2\x86\x92 https://t.co/gtC39uBC7z',0,339,1856,4
SpaceX,9.5881E+17,1/31/2018 21:12,b'Webcast of Falcon 9 launch is now live \xe2\x86\x92 https://t.co/gtC39uBC7z',4,703,2162,0
SpaceX,9.58798E+17,1/31/2018 20:25,b'T-60 minutes until Falcon 9 launch of GovSat-1. Launch webcast will go live about 15 minutes before liftoff \xe2\x86\x92 https://t.co/gtC39uBC7z',4,1694,9143,0
SpaceX,9.58796E+17,1/31/2018 20:14,b'All systems are go for Falcon 9\xe2\x80\x99s launch of GovSat-1. Weather is 90% favorable for today\xe2\x80\x99s launch window which open\xe2\x80\xa6 https://t.co/XmH069LQ1O',0,811,4789,4
SpaceX,9.58434E+17,1/30/2018 20:16,"b'Standing down for today. Team is going to replace a second stage sensor. Next available launch opportunity is tomorrow, January 31.'",4,1117,8314,0
SpaceX,9.58404E+17,1/30/2018 18:19,"b'Weather is 40% favorable at the top of today\xe2\x80\x99s approximate two-and-a-half hour launch window, which opens at 4:25 p.m. EST, or 21:25 UTC.'",4,608,4330,0
SpaceX,9.58403E+17,1/30/2018 18:14,b'Falcon 9 and GovSat-1 are vertical on Space Launch Complex 40 at Cape Canaveral Air Force Station in Florida. https://t.co/oy8Lug4ACK',-4,1070,6788,0
SpaceX,9.57364E+17,1/27/2018 21:27,b'RT @elonmusk: Aiming for first flight of Falcon Heavy on Feb 6 from Apollo launchpad 39A at Cape Kennedy. Easy viewing from the public caus\xe2\x80\xa6',4,12321,0,4
SpaceX,9.56942E+17,1/26/2018 17:27,b'Static fire test of Falcon 9 complete\xe2\x80\x94targeting January 30 launch of GovSat-1 from Pad 40 in Florida.',4,1703,11149,4
SpaceX,9.56236E+17,1/24/2018 18:44,b'First static fire test of Falcon Heavy complete\xe2\x80\x94one step closer to first test flight! https://t.co/EZF4JOT8e4',4,10638,35217,4
SpaceX,9.52297E+17,1/13/2018 21:50,"b'Dragon is headed to port with ~4,100 pounds of scientific research and hardware for a cargo handover to @NASA. https://t.co/7ebJJ188iO'",0,3936,23410,0
SpaceX,9.52204E+17,1/13/2018 15:39,"b'Good splashdown of Dragon confirmed, completing the second resupply mission to and from the @Space_Station with a f\xe2\x80\xa6 https://t.co/BKECDBJo1H'",4,2206,15525,4
SpaceX,9.52202E+17,1/13/2018 15:33,"b""Dragon's main parachutes have been deployed.""",4,300,4204,4
SpaceX,9.52202E+17,1/13/2018 15:32,"b""Dragon's drogue chutes have been deployed nominally.""",0,234,3132,4
SpaceX,9.52195E+17,1/13/2018 15:03,"b""Dragon's deorbit burn is complete and trunk has been jettisoned. Pacific Ocean splashdown in ~30 minutes.""",4,468,4534,4
SpaceX,9.52121E+17,1/13/2018 10:12,b'The three departure burns to move Dragon away from the @Space_Station are complete. https://t.co/3cyYatpqRb',4,769,5447,4
SpaceX,9.52119E+17,1/13/2018 10:03,b'Dragon has been released from the @Space_Station. Three departure burns are now underway \xe2\x86\x92 https://t.co/rdhLIxXhnI',0,383,2792,4
SpaceX,9.52116E+17,1/13/2018 9:53,b'RT @NASA: LIVE NOW: @SpaceX\xe2\x80\x99s #Dragon cargo vehicle departs @Space_Station after almost a month on orbit. Watch: https://t.co/ZuxLDtzW9c ht\xe2\x80\xa6',4,755,0,4
SpaceX,9.51959E+17,1/12/2018 23:26,"b'After a month-long stay at the @Space_Station, Dragon returns home tomorrow with ~4,100 pounds of @NASA cargo and r\xe2\x80\xa6 https://t.co/wh8YlrLIKT'",0,1294,7544,4
SpaceX,9.50538E+17,1/9/2018 1:21,"b""More photos from yesterday's Falcon 9 launch and first stage landing \xe2\x86\x92 https://t.co/095WHX44BX https://t.co/fy1az5xIXx""",4,1802,12863,0
SpaceX,9.50173E+17,1/8/2018 1:09,b'Falcon 9 first stage has landed at Landing Zone 1. https://t.co/679wN4F8kX',4,5537,37073,4
SpaceX,9.50172E+17,1/8/2018 1:06,b'First stage entry burn underway.',4,383,4651,0
SpaceX,9.50171E+17,1/8/2018 1:02,b'Main engine cutoff and stage separation confirmed.',4,384,4730,4
SpaceX,9.5017E+17,1/8/2018 1:01,b'Liftoff!',0,1447,12709,4
SpaceX,9.5017E+17,1/8/2018 0:59,b'T-60 seconds until launch \xe2\x86\x92 https://t.co/gtC39uBC7z',0,431,2518,0
SpaceX,9.50166E+17,1/8/2018 0:44,b'Webcast of Falcon 9 launch is now live \xe2\x86\x92 https://t.co/gtC39uBC7z',4,977,3326,0
SpaceX,9.50155E+17,1/8/2018 0:00,b'T-60 minutes until launch of Zuma. Launch webcast will go live about 20 minutes before liftoff \xe2\x86\x92 https://t.co/gtC39uBC7z',4,1308,4711,0
SpaceX,9.50069E+17,1/7/2018 18:16,b'Weather is 80% favorable for today\xe2\x80\x99s two-hour launch window which opens at 8 PM EST. https://t.co/qcFz9Q25j6',0,2460,13321,4
SpaceX,9.49074E+17,1/5/2018 0:25,b'Team at the Cape completed additional propellant loading tests today. Extreme weather slowed operations but Falcon\xe2\x80\xa6 https://t.co/sPsVClI725',-4,1634,10254,-4
SpaceX,9.48555E+17,1/3/2018 14:01,b'Team at the Cape performed a propellant loading test of Falcon 9 on Pad 40 this morning \xe2\x80\x93 additional static fire te\xe2\x80\xa6 https://t.co/35Wv23n6Nc',4,1172,8996,4
SpaceX,9.48383E+17,1/3/2018 2:36,b'More photos of Falcon Heavy on the launch pad \xe2\x86\x92 https://t.co/095WHX44BX https://t.co/Z5aE1BUFSt',4,7053,32995,0
SpaceX,9.48376E+17,1/3/2018 2:10,b'With more than 5 million pounds of thrust at liftoff\xe2\x80\x94equal to approximately eighteen 747 aircraft at full power\xe2\x80\x94Fal\xe2\x80\xa6 https://t.co/Tqaz0MAPQS',4,9082,30120,0
SpaceX,9.44641E+17,12/23/2017 18:48,"b""More photos from last night's Falcon 9 launch \xe2\x86\x92 https://t.co/095WHX44BX https://t.co/6ubAeLk20a""",4,4848,20108,0
SpaceX,9.44402E+17,12/23/2017 2:59,b'Iridium has acquired healthy signals from all 10 satellites.',4,1674,15541,4
SpaceX,9.44398E+17,12/23/2017 2:41,b'Successful deployment of 10 @IridiumComm NEXT satellites to low-Earth orbit confirmed. https://t.co/CTtvPYNgMA',4,2008,8397,4
SpaceX,9.44392E+17,12/23/2017 2:19,b'Back live for final burn and deployment of 10 @IridiumComm NEXT satellites \xe2\x86\x92 https://t.co/gtC39uBC7z',4,472,2309,0
SpaceX,9.44391E+17,12/23/2017 2:15,b'RT @alias_amanda: Here\xe2\x80\x99s the video. #spacex #IridiumNEXT https://t.co/mnVKrPjCcB',0,20010,0,0
SpaceX,9.44382E+17,12/23/2017 1:38,b'Webcast back in about 40 minutes for second stage engine restart and deployment of 10 @IridiumComm NEXT satellites.',0,693,3182,0
SpaceX,9.44382E+17,12/23/2017 1:37,b'Second stage and @IridiumComm NEXT satellites now in coast phase.',0,363,2178,4
SpaceX,9.44381E+17,12/23/2017 1:37,b'Second stage engine cutoff confirmed.',4,526,3335,4
SpaceX,9.4438E+17,12/23/2017 1:31,b'Fairing has deployed.',0,2131,9335,4
SpaceX,9.4438E+17,12/23/2017 1:30,b'Main engine cutoff and stage separation confirmed. Second stage engine burn underway.',4,470,3319,4
SpaceX,9.44379E+17,12/23/2017 1:28,b'Liftoff! https://t.co/gtC39uBC7z',0,1764,4975,4
SpaceX,9.44379E+17,12/23/2017 1:26,b'T-60 seconds until launch \xe2\x86\x92 https://t.co/gtC39uBC7z',0,1400,5292,0
SpaceX,9.44375E+17,12/23/2017 1:12,b'Webcast of Falcon 9 launch is now live \xe2\x86\x92 https://t.co/gtC39uBC7z',4,674,2067,0
SpaceX,9.44364E+17,12/23/2017 0:29,b'~60 minutes until Falcon 9 launch of Iridium-4. Launch webcast will go live about 15 minutes before liftoff \xe2\x86\x92\xe2\x80\xa6 https://t.co/FCSNKwCvPN',4,2527,7789,0
SpaceX,9.4433E+17,12/22/2017 22:11,b'A Red Car for the Red Planet https://t.co/PakS3rvp5C https://t.co/440bvUHJeO',0,10829,33115,0
SpaceX,9.44251E+17,12/22/2017 16:59,b'Falcon 9\xe2\x80\x99s first stage booster for this mission previously launched 10 satellites to low-Earth orbit for Iridium in\xe2\x80\xa6 https://t.co/loarZQsJOk',4,340,2585,4
SpaceX,9.4425E+17,12/22/2017 16:56,"b""Falcon 9 and Iridium-4 went vertical last night on SLC-4E at Vandenberg AFB. Today's launch is at 5:27 p.m. PST. https://t.co/ahwXNprr5Z""",0,1332,6406,0
SpaceX,9.43946E+17,12/21/2017 20:46,"b'Two years ago today, Falcon 9 delivered 11 Orbcomm satellites to low-Earth orbit followed by the first successful o\xe2\x80\xa6 https://t.co/l78WgBi4ZU'",4,3036,14432,4
SpaceX,9.43667E+17,12/21/2017 2:17,b'The SpaceX team recently completed production on our 400th Merlin 1D engine\xe2\x80\x94the latest iteration of SpaceX\xe2\x80\x99s rocket\xe2\x80\xa6 https://t.co/znGH6KOqPi',4,3984,22502,4
SpaceX,9.43497E+17,12/20/2017 15:04,b'RT @elonmusk: Falcon Heavy at the Cape https://t.co/hizfDVsU7X',-4,30232,0,0
SpaceX,9.42542E+17,12/17/2017 23:49,b'Static fire test of Falcon 9 complete\xe2\x80\x94targeting December 22 launch of Iridium-4 from Vandenberg AFB in California.',4,707,5285,4
SpaceX,9.42387E+17,12/17/2017 13:32,b'Dragon now installed at the @Space_Station. Crew will open the hatch later today. https://t.co/WatpK0D8TR',0,1315,7794,4
pepsi,9.67474E+17,2/24/2018 19:00,b'All about @Tinashe giving major 2000s vibes for @lsb this week! https://t.co/5S97jTtgvh',4,96,395,4
pepsi,9.67125E+17,2/23/2018 19:51,"b""@ToddSeavey We're sorry to hear that! Please send us a DM so we can learn more about your experience. Thanks! https://t.co/8LjeTK5isQ""",4,0,0,0
pepsi,9.67065E+17,2/23/2018 15:53,"b""@chefbake1 We're sorry to hear that! Please send us a DM so we can learn more about your experience. Thanks! https://t.co/8LjeTK5isQ""",4,0,0,0
pepsi,9.67058E+17,2/23/2018 15:26,"b""@MiMi_Musings We're sorry to hear that! Please send us a DM so we can learn more about your experience. Thanks! https://t.co/8LjeTK5isQ""",4,0,0,0
pepsi,9.67058E+17,2/23/2018 15:25,"b""@tydraestor We're sorry to hear that! Please send us a DM so we can learn more about your experience. Thanks! https://t.co/8LjeTK5isQ""",4,0,0,0
pepsi,9.67054E+17,2/23/2018 15:09,b'RT @lsb: .@Tinashe is helping us celebrate every generation. https://t.co/pXtTTjIeum',0,739,0,4
pepsi,9.66792E+17,2/22/2018 21:48,"b'@drquuxum While we have refreshed our lineup to make Diet Pepsi Classic Taste more widely available, rest assured D\xe2\x80\xa6 https://t.co/NZFctw2xru'",4,1,1,4
pepsi,9.66769E+17,2/22/2018 20:16,b'@Jordanevans_97 We\xe2\x80\x99re sorry about that. Please give our team a call at 1-855-737-7497 so we can assist you.',-4,0,0,0
pepsi,9.66768E+17,2/22/2018 20:13,b'@chvcho_juarez We\xe2\x80\x99d recommend contacting the PepsiCo office in M\xc3\xa9xico for more information: https://t.co/BjDKowe9SL',4,0,0,0
pepsi,9.66715E+17,2/22/2018 16:43,"b""@beckster_1977 We're sorry about that! Please send us a DM so we can learn more about your experience. Thanks! https://t.co/8LjeTK5isQ""",4,0,0,0
pepsi,9.66406E+17,2/21/2018 20:16,b'@GManMovieReview Diet Pepsi Classic Taste will be made widely available in all markets in a silver package with a \xe2\x80\x9c\xe2\x80\xa6 https://t.co/wgdni59hmQ',4,1,4,0
pepsi,9.66338E+17,2/21/2018 15:45,b'@BlackNBlueBloc Local availability of our products can vary. Check https://t.co/OdGS5Cn9VL to see what\xe2\x80\x99s sold near you.',4,0,0,0
pepsi,9.661E+17,2/21/2018 0:00,b'Pepsi on ice \xf0\x9f\x98\x8b https://t.co/2m6Y0zhnMU',0,124,620,0
pepsi,9.66058E+17,2/20/2018 21:14,b'@AmericaFirst433 This is just a rumor and it\xe2\x80\x99s completely untrue! You can find out more about it here: https://t.co/WWWyf5lt8l',4,0,0,-4
pepsi,9.65974E+17,2/20/2018 15:37,"b'@LocalSoundwave Oh no, sorry to hear that! Mind reporting it? Give us a call at 1-800-433-2652, M-F 9-5 ET or email https://t.co/pNfskzBx7e'",4,0,0,0
pepsi,9.65957E+17,2/20/2018 14:32,"b""@slpydana We're sorry to hear that! Please send us a DM so we can learn more about your experience. Thanks! https://t.co/8LjeTK5isQ""",4,0,0,0
pepsi,9.65956E+17,2/20/2018 14:28,"b""@bigdaddyleo1037 We're sorry about that! Please send us a DM so we can learn more about your experience. Thanks! https://t.co/8LjeTK5isQ""",4,0,0,0
pepsi,9.65951E+17,2/20/2018 14:09,"b'@Degenerate_UK This design is currently only available in the U.S., but keep an eye out for other retro designs aro\xe2\x80\xa6 https://t.co/O2cK5iyAIO'",4,0,0,-4
pepsi,9.65345E+17,2/18/2018 22:00,b'Love this vintage Pepsi cooler? It could be yours just by drinking Pepsi! https://t.co/XzyEI18oqQ https://t.co/06R0FA67iL',4,103,505,4
pepsi,9.64922E+17,2/17/2018 18:00,b'We are all about @Tinashe bringing the 90s back on @lsb! https://t.co/5COzRPgBtw',0,216,743,0
pepsi,9.64609E+17,2/16/2018 21:15,"b""@PathaniaTrigun We're sorry to hear that! Please send us a DM so we can learn more about your experience. Thanks!  https://t.co/8LjeTK5isQ""",4,0,0,0
pepsi,9.64609E+17,2/16/2018 21:13,"b""@edabooski Eda, we're sorry about that! Please send us a DM so we can learn more about your experience. Thanks!  https://t.co/8LjeTK5isQ""",4,0,0,0
pepsi,9.64527E+17,2/16/2018 15:50,b'@anamikavinod This is just a rumor and it\xe2\x80\x99s completely untrue. You can find out more here: https://t.co/UY3hGENpC6',4,1,1,-4
pepsi,9.64524E+17,2/16/2018 15:36,"b""@ryan15crowley Ryan, we're sorry about that! Please send us a DM so we can learn more about your experience. Thanks\xe2\x80\xa6 https://t.co/G2ItQxZerG""",4,0,3,0
pepsi,9.64522E+17,2/16/2018 15:29,"b'@ishank_mehrotra Hi Ishank, this design is currently only available in the U.S., but keep an eye out for other retr\xe2\x80\xa6 https://t.co/Kp7a8qjrJ9'",4,0,0,0
pepsi,9.64512E+17,2/16/2018 14:49,"b""@ErikMaki Erik, we're sorry about that! Please send us a DM so we can learn more about your experience. Thanks!  https://t.co/8LjeTK5isQ""",4,0,0,0
pepsi,9.64512E+17,2/16/2018 14:47,b'@GinaBoles Hi Gina! Local availability of our products can vary. Check https://t.co/OdGS5C5z4d to see what\xe2\x80\x99s sold n\xe2\x80\xa6 https://t.co/C6fjxFtZBo',0,0,0,0
pepsi,9.64506E+17,2/16/2018 14:24,b'@cprez24 We\xe2\x80\x99re sorry to hear that! Please reach out to our Consumer Relations team here: https://t.co/pNfskzBx7e or here: 1-800-433-2652',-4,0,0,0
pepsi,9.64506E+17,2/16/2018 14:23,b'@Bidaruv The iconic vintage designs will only be out for a limited time',4,0,0,4
pepsi,9.64478E+17,2/16/2018 12:36,"b'RT @UncleDrewFilm: OG All-Stars from the \xf0\x9f\x8f\x80 courts to the big screen. Watch @KyrieIrving play #UncleDrew \xf0\x9f\x91\xb4\xf0\x9f\x8f\xbe in this NEW teaser trailer, then\xe2\x80\xa6'",4,27207,0,4
